16:43:21.206  connect 192.168.1.98 fail!
16:43:21.212  192.168.1.98接口函数获取网卡IP为: 192.168.1.250
16:43:26.614  192.168.1.98:bind 20745 port fail, ret = 10049, hsdk_socket->port = 20745
16:43:26.619  192.168.1.98:bind 20755 port fail, ret = 10049, hsdk_socket->port = 20755
16:43:26.624  192.168.1.98:bind 20765 port fail, ret = 10049, hsdk_socket->port = 20765
16:43:26.629  192.168.1.98:bind 20775 port fail, ret = 10049, hsdk_socket->port = 20775
16:43:26.634  192.168.1.98:bind 20785 port fail, ret = 10049, hsdk_socket->port = 20785
16:43:26.639  192.168.1.98:bind 20795 port fail, ret = 10049, hsdk_socket->port = 20795
16:43:26.644  192.168.1.98:bind 20805 port fail, ret = 10049, hsdk_socket->port = 20805
16:43:26.649  192.168.1.98:bind 20815 port fail, ret = 10049, hsdk_socket->port = 20815
16:43:26.654  192.168.1.98:bind 20825 port fail, ret = 10049, hsdk_socket->port = 20825
16:43:26.659  192.168.1.98:bind 20835 port fail, ret = 10049, hsdk_socket->port = 20835
16:43:26.665  192.168.1.98:bind 20845 port fail, ret = 10049, hsdk_socket->port = 20845
16:43:26.669  192.168.1.98:bind 20855 port fail, ret = 10049, hsdk_socket->port = 20855
16:43:26.674  192.168.1.98:bind 20865 port fail, ret = 10049, hsdk_socket->port = 20865
16:43:26.679  192.168.1.98:bind 20875 port fail, ret = 10049, hsdk_socket->port = 20875
16:43:26.684  192.168.1.98:bind 20885 port fail, ret = 10049, hsdk_socket->port = 20885
16:43:26.689  192.168.1.98:bind 20895 port fail, ret = 10049, hsdk_socket->port = 20895
16:43:26.694  192.168.1.98:bind 20905 port fail, ret = 10049, hsdk_socket->port = 20905
16:43:26.699  192.168.1.98:bind 20915 port fail, ret = 10049, hsdk_socket->port = 20915
16:43:26.704  192.168.1.98:bind 20925 port fail, ret = 10049, hsdk_socket->port = 20925
16:43:26.709  192.168.1.98:bind 20935 port fail, ret = 10049, hsdk_socket->port = 20935
16:43:26.714  192.168.1.98:bind 20945 port fail, ret = 10049, hsdk_socket->port = 20945
16:43:26.719  192.168.1.98:bind 20955 port fail, ret = 10049, hsdk_socket->port = 20955
16:43:26.724  192.168.1.98:bind 20965 port fail, ret = 10049, hsdk_socket->port = 20965
16:43:26.729  192.168.1.98:bind 20975 port fail, ret = 10049, hsdk_socket->port = 20975
16:43:26.733  192.168.1.98:bind 20985 port fail, ret = 10049, hsdk_socket->port = 20985
16:43:26.738  192.168.1.98:bind 20995 port fail, ret = 10049, hsdk_socket->port = 20995
16:43:26.743  192.168.1.98:bind 21005 port fail, ret = 10049, hsdk_socket->port = 21005
16:43:26.748  192.168.1.98:bind 21015 port fail, ret = 10049, hsdk_socket->port = 21015
16:43:26.753  192.168.1.98:bind 21025 port fail, ret = 10049, hsdk_socket->port = 21025
16:43:26.758  192.168.1.98:bind 21035 port fail, ret = 10049, hsdk_socket->port = 21035
16:43:26.763  192.168.1.98:bind 21045 port fail, ret = 10049, hsdk_socket->port = 21045
16:43:26.768  192.168.1.98:bind 21055 port fail, ret = 10049, hsdk_socket->port = 21055
16:43:26.773  192.168.1.98:bind 21065 port fail, ret = 10049, hsdk_socket->port = 21065
16:43:26.778  192.168.1.98:bind 21075 port fail, ret = 10049, hsdk_socket->port = 21075
16:43:26.783  192.168.1.98:bind 21085 port fail, ret = 10049, hsdk_socket->port = 21085
16:43:26.788  192.168.1.98:bind 21095 port fail, ret = 10049, hsdk_socket->port = 21095
16:43:26.793  192.168.1.98:bind 21105 port fail, ret = 10049, hsdk_socket->port = 21105
16:43:26.798  192.168.1.98:bind 21115 port fail, ret = 10049, hsdk_socket->port = 21115
16:43:26.803  192.168.1.98:bind 21125 port fail, ret = 10049, hsdk_socket->port = 21125
16:43:26.808  192.168.1.98:bind 21135 port fail, ret = 10049, hsdk_socket->port = 21135
16:43:26.813  192.168.1.98:bind 21145 port fail, ret = 10049, hsdk_socket->port = 21145
16:43:26.817  192.168.1.98:bind 21155 port fail, ret = 10049, hsdk_socket->port = 21155
16:43:26.823  192.168.1.98:bind 21165 port fail, ret = 10049, hsdk_socket->port = 21165
16:43:26.827  192.168.1.98:bind 21175 port fail, ret = 10049, hsdk_socket->port = 21175
16:43:26.832  192.168.1.98:bind 21185 port fail, ret = 10049, hsdk_socket->port = 21185
16:43:26.837  192.168.1.98:bind 21195 port fail, ret = 10049, hsdk_socket->port = 21195
16:43:26.842  192.168.1.98:bind 21205 port fail, ret = 10049, hsdk_socket->port = 21205
16:43:26.847  192.168.1.98:bind 21215 port fail, ret = 10049, hsdk_socket->port = 21215
16:43:26.852  192.168.1.98:bind 21225 port fail, ret = 10049, hsdk_socket->port = 21225
16:43:26.857  192.168.1.98:bind 21235 port fail, ret = 10049, hsdk_socket->port = 21235
16:43:26.862  192.168.1.98:bind 21245 port fail, ret = 10049, hsdk_socket->port = 21245
16:43:26.866  192.168.1.98:bind 21255 port fail, ret = 10049, hsdk_socket->port = 21255
16:43:26.871  192.168.1.98:bind 21265 port fail, ret = 10049, hsdk_socket->port = 21265
16:43:26.876  192.168.1.98:bind 21275 port fail, ret = 10049, hsdk_socket->port = 21275
16:43:26.882  192.168.1.98:bind 21285 port fail, ret = 10049, hsdk_socket->port = 21285
16:43:26.887  192.168.1.98:bind 21295 port fail, ret = 10049, hsdk_socket->port = 21295
16:43:26.892  192.168.1.98:bind 21305 port fail, ret = 10049, hsdk_socket->port = 21305
16:43:26.897  192.168.1.98:bind 21315 port fail, ret = 10049, hsdk_socket->port = 21315
16:43:26.902  192.168.1.98:bind 21325 port fail, ret = 10049, hsdk_socket->port = 21325
16:43:26.907  192.168.1.98:bind 21335 port fail, ret = 10049, hsdk_socket->port = 21335
16:43:26.912  192.168.1.98:bind 21345 port fail, ret = 10049, hsdk_socket->port = 21345
16:43:26.917  192.168.1.98:bind 21355 port fail, ret = 10049, hsdk_socket->port = 21355
16:43:26.922  192.168.1.98:bind 21365 port fail, ret = 10049, hsdk_socket->port = 21365
16:43:26.927  192.168.1.98:bind 21375 port fail, ret = 10049, hsdk_socket->port = 21375
16:43:26.933  192.168.1.98:bind 21385 port fail, ret = 10049, hsdk_socket->port = 21385
16:43:26.939  192.168.1.98:bind 21395 port fail, ret = 10049, hsdk_socket->port = 21395
16:43:26.944  192.168.1.98:bind 21405 port fail, ret = 10049, hsdk_socket->port = 21405
16:43:26.950  192.168.1.98:bind 21415 port fail, ret = 10049, hsdk_socket->port = 21415
16:43:26.955  192.168.1.98:bind 21425 port fail, ret = 10049, hsdk_socket->port = 21425
16:43:26.960  192.168.1.98:bind 21435 port fail, ret = 10049, hsdk_socket->port = 21435
16:43:26.966  192.168.1.98:bind 21445 port fail, ret = 10049, hsdk_socket->port = 21445
16:43:26.971  192.168.1.98:bind 21455 port fail, ret = 10049, hsdk_socket->port = 21455
16:43:26.976  192.168.1.98:bind 21465 port fail, ret = 10049, hsdk_socket->port = 21465
16:43:26.981  192.168.1.98:bind 21475 port fail, ret = 10049, hsdk_socket->port = 21475
16:43:26.987  192.168.1.98:bind 21485 port fail, ret = 10049, hsdk_socket->port = 21485
16:43:26.992  192.168.1.98:bind 21495 port fail, ret = 10049, hsdk_socket->port = 21495
16:43:26.997  192.168.1.98:bind 21505 port fail, ret = 10049, hsdk_socket->port = 21505
16:43:27.002  192.168.1.98:bind 21515 port fail, ret = 10049, hsdk_socket->port = 21515
16:43:27.008  192.168.1.98:bind 21525 port fail, ret = 10049, hsdk_socket->port = 21525
16:43:27.013  192.168.1.98:bind 21535 port fail, ret = 10049, hsdk_socket->port = 21535
16:43:27.018  192.168.1.98:bind 21545 port fail, ret = 10049, hsdk_socket->port = 21545
16:43:27.023  192.168.1.98:bind 21555 port fail, ret = 10049, hsdk_socket->port = 21555
16:43:27.028  192.168.1.98:bind 21565 port fail, ret = 10049, hsdk_socket->port = 21565
16:43:27.033  192.168.1.98:bind 21575 port fail, ret = 10049, hsdk_socket->port = 21575
16:43:27.038  192.168.1.98:bind 21585 port fail, ret = 10049, hsdk_socket->port = 21585
16:43:27.043  192.168.1.98:bind 21595 port fail, ret = 10049, hsdk_socket->port = 21595
16:43:27.049  192.168.1.98:bind 21605 port fail, ret = 10049, hsdk_socket->port = 21605
16:43:27.054  192.168.1.98:bind 21615 port fail, ret = 10049, hsdk_socket->port = 21615
16:43:27.059  192.168.1.98:bind 21625 port fail, ret = 10049, hsdk_socket->port = 21625
16:43:27.065  192.168.1.98:bind 21635 port fail, ret = 10049, hsdk_socket->port = 21635
16:43:27.070  192.168.1.98:bind 21645 port fail, ret = 10049, hsdk_socket->port = 21645
16:43:27.075  192.168.1.98:bind 21655 port fail, ret = 10049, hsdk_socket->port = 21655
16:43:27.080  192.168.1.98:bind 21665 port fail, ret = 10049, hsdk_socket->port = 21665
16:43:27.085  192.168.1.98:bind 21675 port fail, ret = 10049, hsdk_socket->port = 21675
16:43:27.091  192.168.1.98:bind 21685 port fail, ret = 10049, hsdk_socket->port = 21685
16:43:27.096  192.168.1.98:bind 21695 port fail, ret = 10049, hsdk_socket->port = 21695
16:43:27.101  192.168.1.98:bind 21705 port fail, ret = 10049, hsdk_socket->port = 21705
16:43:27.106  192.168.1.98:bind 21715 port fail, ret = 10049, hsdk_socket->port = 21715
16:43:27.111  192.168.1.98:bind 21725 port fail, ret = 10049, hsdk_socket->port = 21725
16:43:27.116  192.168.1.98:bind 21735 port fail, ret = 10049, hsdk_socket->port = 21735
16:43:27.121  192.168.1.98:bind 21745 port fail, ret = 10049, hsdk_socket->port = 21745
16:43:27.126  192.168.1.98:bind 21755 port fail, ret = 10049, hsdk_socket->port = 21755
16:43:27.131  192.168.1.98:bind 21765 port fail, ret = 10049, hsdk_socket->port = 21765
16:43:27.136  192.168.1.98:bind 21775 port fail, ret = 10049, hsdk_socket->port = 21775
16:43:27.141  192.168.1.98:bind 21785 port fail, ret = 10049, hsdk_socket->port = 21785
16:43:27.147  192.168.1.98:bind 21795 port fail, ret = 10049, hsdk_socket->port = 21795
16:43:27.152  192.168.1.98:bind 21805 port fail, ret = 10049, hsdk_socket->port = 21805
16:43:27.157  192.168.1.98:bind 21815 port fail, ret = 10049, hsdk_socket->port = 21815
16:43:27.162  192.168.1.98:bind 21825 port fail, ret = 10049, hsdk_socket->port = 21825
16:43:27.167  192.168.1.98:bind 21835 port fail, ret = 10049, hsdk_socket->port = 21835
16:43:27.172  192.168.1.98:bind 21845 port fail, ret = 10049, hsdk_socket->port = 21845
16:43:27.177  192.168.1.98:bind 21855 port fail, ret = 10049, hsdk_socket->port = 21855
16:43:27.182  192.168.1.98:bind 21865 port fail, ret = 10049, hsdk_socket->port = 21865
16:43:27.187  192.168.1.98:bind 21875 port fail, ret = 10049, hsdk_socket->port = 21875
16:43:27.192  192.168.1.98:bind 21885 port fail, ret = 10049, hsdk_socket->port = 21885
16:43:27.197  192.168.1.98:bind 21895 port fail, ret = 10049, hsdk_socket->port = 21895
16:43:27.202  192.168.1.98:bind 21905 port fail, ret = 10049, hsdk_socket->port = 21905
16:43:27.207  192.168.1.98:bind 21915 port fail, ret = 10049, hsdk_socket->port = 21915
16:43:27.212  192.168.1.98:bind 21925 port fail, ret = 10049, hsdk_socket->port = 21925
16:43:27.218  192.168.1.98:bind 21935 port fail, ret = 10049, hsdk_socket->port = 21935
16:43:27.223  192.168.1.98:bind 21945 port fail, ret = 10049, hsdk_socket->port = 21945
16:43:27.228  192.168.1.98:bind 21955 port fail, ret = 10049, hsdk_socket->port = 21955
16:43:27.233  192.168.1.98:bind 21965 port fail, ret = 10049, hsdk_socket->port = 21965
16:43:27.238  192.168.1.98:bind 21975 port fail, ret = 10049, hsdk_socket->port = 21975
16:43:27.243  192.168.1.98:bind 21985 port fail, ret = 10049, hsdk_socket->port = 21985
16:43:27.248  192.168.1.98:bind 21995 port fail, ret = 10049, hsdk_socket->port = 21995
16:43:27.254  192.168.1.98:bind 22005 port fail, ret = 10049, hsdk_socket->port = 22005
16:43:27.259  192.168.1.98:bind 22015 port fail, ret = 10049, hsdk_socket->port = 22015
16:43:27.264  192.168.1.98:bind 22025 port fail, ret = 10049, hsdk_socket->port = 22025
16:43:27.269  192.168.1.98:bind 22035 port fail, ret = 10049, hsdk_socket->port = 22035
16:43:27.274  192.168.1.98:bind 22045 port fail, ret = 10049, hsdk_socket->port = 22045
16:43:27.279  192.168.1.98:bind 22055 port fail, ret = 10049, hsdk_socket->port = 22055
16:43:27.284  192.168.1.98:bind 22065 port fail, ret = 10049, hsdk_socket->port = 22065
16:43:27.289  192.168.1.98:bind 22075 port fail, ret = 10049, hsdk_socket->port = 22075
16:43:27.294  192.168.1.98:bind 22085 port fail, ret = 10049, hsdk_socket->port = 22085
16:43:27.299  192.168.1.98:bind 22095 port fail, ret = 10049, hsdk_socket->port = 22095
16:43:27.305  192.168.1.98:bind 22105 port fail, ret = 10049, hsdk_socket->port = 22105
16:43:27.310  192.168.1.98:bind 22115 port fail, ret = 10049, hsdk_socket->port = 22115
16:43:27.315  192.168.1.98:bind 22125 port fail, ret = 10049, hsdk_socket->port = 22125
16:43:27.320  192.168.1.98:bind 22135 port fail, ret = 10049, hsdk_socket->port = 22135
16:43:27.325  192.168.1.98:bind 22145 port fail, ret = 10049, hsdk_socket->port = 22145
16:43:27.330  192.168.1.98:bind 22155 port fail, ret = 10049, hsdk_socket->port = 22155
16:43:27.335  192.168.1.98:bind 22165 port fail, ret = 10049, hsdk_socket->port = 22165
16:43:27.341  192.168.1.98:bind 22175 port fail, ret = 10049, hsdk_socket->port = 22175
16:43:27.346  192.168.1.98:bind 22185 port fail, ret = 10049, hsdk_socket->port = 22185
16:43:27.351  192.168.1.98:bind 22195 port fail, ret = 10049, hsdk_socket->port = 22195
16:43:27.356  192.168.1.98:bind 22205 port fail, ret = 10049, hsdk_socket->port = 22205
16:43:27.361  192.168.1.98:bind 22215 port fail, ret = 10049, hsdk_socket->port = 22215
16:43:27.366  192.168.1.98:bind 22225 port fail, ret = 10049, hsdk_socket->port = 22225
16:43:27.371  192.168.1.98:bind 22235 port fail, ret = 10049, hsdk_socket->port = 22235
16:43:27.376  192.168.1.98:bind 22245 port fail, ret = 10049, hsdk_socket->port = 22245
16:43:27.381  192.168.1.98:bind 22255 port fail, ret = 10049, hsdk_socket->port = 22255
16:43:27.386  192.168.1.98:bind 22265 port fail, ret = 10049, hsdk_socket->port = 22265
16:43:27.391  192.168.1.98:bind 22275 port fail, ret = 10049, hsdk_socket->port = 22275
16:43:27.396  192.168.1.98:bind 22285 port fail, ret = 10049, hsdk_socket->port = 22285
16:43:27.401  192.168.1.98:bind 22295 port fail, ret = 10049, hsdk_socket->port = 22295
16:43:27.406  192.168.1.98:bind 22305 port fail, ret = 10049, hsdk_socket->port = 22305
16:43:27.411  192.168.1.98:bind 22315 port fail, ret = 10049, hsdk_socket->port = 22315
16:43:27.416  192.168.1.98:bind 22325 port fail, ret = 10049, hsdk_socket->port = 22325
16:43:27.421  192.168.1.98:bind 22335 port fail, ret = 10049, hsdk_socket->port = 22335
16:43:27.426  192.168.1.98:bind 22345 port fail, ret = 10049, hsdk_socket->port = 22345
16:43:27.431  192.168.1.98:bind 22355 port fail, ret = 10049, hsdk_socket->port = 22355
16:43:27.436  192.168.1.98:bind 22365 port fail, ret = 10049, hsdk_socket->port = 22365
16:43:27.442  192.168.1.98:bind 22375 port fail, ret = 10049, hsdk_socket->port = 22375
16:43:27.447  192.168.1.98:bind 22385 port fail, ret = 10049, hsdk_socket->port = 22385
16:43:27.452  192.168.1.98:bind 22395 port fail, ret = 10049, hsdk_socket->port = 22395
16:43:27.457  192.168.1.98:bind 22405 port fail, ret = 10049, hsdk_socket->port = 22405
16:43:27.462  192.168.1.98:bind 22415 port fail, ret = 10049, hsdk_socket->port = 22415
16:43:27.467  192.168.1.98:bind 22425 port fail, ret = 10049, hsdk_socket->port = 22425
16:43:27.472  192.168.1.98:bind 22435 port fail, ret = 10049, hsdk_socket->port = 22435
16:43:27.477  192.168.1.98:bind 22445 port fail, ret = 10049, hsdk_socket->port = 22445
16:43:27.482  192.168.1.98:bind 22455 port fail, ret = 10049, hsdk_socket->port = 22455
16:43:27.487  192.168.1.98:bind 22465 port fail, ret = 10049, hsdk_socket->port = 22465
16:43:27.493  192.168.1.98:bind 22475 port fail, ret = 10049, hsdk_socket->port = 22475
16:43:27.498  192.168.1.98:bind 22485 port fail, ret = 10049, hsdk_socket->port = 22485
16:43:27.503  192.168.1.98:bind 22495 port fail, ret = 10049, hsdk_socket->port = 22495
16:43:27.508  192.168.1.98:bind 22505 port fail, ret = 10049, hsdk_socket->port = 22505
16:43:27.513  192.168.1.98:bind 22515 port fail, ret = 10049, hsdk_socket->port = 22515
16:43:27.518  192.168.1.98:bind 22525 port fail, ret = 10049, hsdk_socket->port = 22525
16:43:27.523  192.168.1.98:bind 22535 port fail, ret = 10049, hsdk_socket->port = 22535
16:43:27.528  192.168.1.98:bind 22545 port fail, ret = 10049, hsdk_socket->port = 22545
16:43:27.533  192.168.1.98:bind 22555 port fail, ret = 10049, hsdk_socket->port = 22555
16:43:27.538  192.168.1.98:bind 22565 port fail, ret = 10049, hsdk_socket->port = 22565
16:43:27.543  192.168.1.98:bind 22575 port fail, ret = 10049, hsdk_socket->port = 22575
16:43:27.549  192.168.1.98:bind 22585 port fail, ret = 10049, hsdk_socket->port = 22585
16:43:27.554  192.168.1.98:bind 22595 port fail, ret = 10049, hsdk_socket->port = 22595
16:43:27.559  192.168.1.98:bind 22605 port fail, ret = 10049, hsdk_socket->port = 22605
16:43:27.564  192.168.1.98:bind 22615 port fail, ret = 10049, hsdk_socket->port = 22615
16:43:27.569  192.168.1.98:bind 22625 port fail, ret = 10049, hsdk_socket->port = 22625
16:43:27.574  192.168.1.98:bind 22635 port fail, ret = 10049, hsdk_socket->port = 22635
16:43:27.579  192.168.1.98:bind 22645 port fail, ret = 10049, hsdk_socket->port = 22645
16:43:27.585  192.168.1.98:bind 22655 port fail, ret = 10049, hsdk_socket->port = 22655
16:43:27.590  192.168.1.98:bind 22665 port fail, ret = 10049, hsdk_socket->port = 22665
16:43:27.595  192.168.1.98:bind 22675 port fail, ret = 10049, hsdk_socket->port = 22675
16:43:27.600  192.168.1.98:bind 22685 port fail, ret = 10049, hsdk_socket->port = 22685
16:43:27.605  192.168.1.98:bind 22695 port fail, ret = 10049, hsdk_socket->port = 22695
16:43:27.610  192.168.1.98:bind 22705 port fail, ret = 10049, hsdk_socket->port = 22705
16:43:27.615  192.168.1.98:bind 22715 port fail, ret = 10049, hsdk_socket->port = 22715
16:43:27.620  192.168.1.98:bind 22725 port fail, ret = 10049, hsdk_socket->port = 22725
16:43:27.625  192.168.1.98:bind 22735 port fail, ret = 10049, hsdk_socket->port = 22735
16:43:27.630  192.168.1.98:bind 22745 port fail, ret = 10049, hsdk_socket->port = 22745
16:43:27.635  192.168.1.98:bind 22755 port fail, ret = 10049, hsdk_socket->port = 22755
16:43:27.640  192.168.1.98:bind 22765 port fail, ret = 10049, hsdk_socket->port = 22765
16:43:27.645  192.168.1.98:bind 22775 port fail, ret = 10049, hsdk_socket->port = 22775
16:43:27.650  192.168.1.98:bind 22785 port fail, ret = 10049, hsdk_socket->port = 22785
16:43:27.655  192.168.1.98:bind 22795 port fail, ret = 10049, hsdk_socket->port = 22795
16:43:27.660  192.168.1.98:bind 22805 port fail, ret = 10049, hsdk_socket->port = 22805
16:43:27.665  192.168.1.98:bind 22815 port fail, ret = 10049, hsdk_socket->port = 22815
16:43:27.670  192.168.1.98:bind 22825 port fail, ret = 10049, hsdk_socket->port = 22825
16:43:27.675  192.168.1.98:bind 22835 port fail, ret = 10049, hsdk_socket->port = 22835
16:43:27.680  192.168.1.98:bind 22845 port fail, ret = 10049, hsdk_socket->port = 22845
16:43:27.685  192.168.1.98:bind 22855 port fail, ret = 10049, hsdk_socket->port = 22855
16:43:27.690  192.168.1.98:bind 22865 port fail, ret = 10049, hsdk_socket->port = 22865
16:43:27.695  192.168.1.98:bind 22875 port fail, ret = 10049, hsdk_socket->port = 22875
16:43:27.701  192.168.1.98:bind 22885 port fail, ret = 10049, hsdk_socket->port = 22885
16:43:27.706  192.168.1.98:bind 22895 port fail, ret = 10049, hsdk_socket->port = 22895
16:43:27.711  192.168.1.98:bind 22905 port fail, ret = 10049, hsdk_socket->port = 22905
16:43:27.716  192.168.1.98:bind 22915 port fail, ret = 10049, hsdk_socket->port = 22915
16:43:27.721  192.168.1.98:bind 22925 port fail, ret = 10049, hsdk_socket->port = 22925
16:43:27.726  192.168.1.98:bind 22935 port fail, ret = 10049, hsdk_socket->port = 22935
16:43:27.731  192.168.1.98:bind 22945 port fail, ret = 10049, hsdk_socket->port = 22945
16:43:27.736  192.168.1.98:bind 22955 port fail, ret = 10049, hsdk_socket->port = 22955
16:43:27.741  192.168.1.98:bind 22965 port fail, ret = 10049, hsdk_socket->port = 22965
16:43:27.746  192.168.1.98:bind 22975 port fail, ret = 10049, hsdk_socket->port = 22975
16:43:27.751  192.168.1.98:bind 22985 port fail, ret = 10049, hsdk_socket->port = 22985
16:43:27.756  192.168.1.98:bind 22995 port fail, ret = 10049, hsdk_socket->port = 22995
16:43:27.761  192.168.1.98:bind 23005 port fail, ret = 10049, hsdk_socket->port = 23005
16:43:27.766  192.168.1.98:bind 23015 port fail, ret = 10049, hsdk_socket->port = 23015
16:43:27.771  192.168.1.98:bind 23025 port fail, ret = 10049, hsdk_socket->port = 23025
16:43:27.776  192.168.1.98:bind 23035 port fail, ret = 10049, hsdk_socket->port = 23035
16:43:27.781  192.168.1.98:bind 23045 port fail, ret = 10049, hsdk_socket->port = 23045
16:43:27.786  192.168.1.98:bind 23055 port fail, ret = 10049, hsdk_socket->port = 23055
16:43:27.791  192.168.1.98:bind 23065 port fail, ret = 10049, hsdk_socket->port = 23065
16:43:27.796  192.168.1.98:bind 23075 port fail, ret = 10049, hsdk_socket->port = 23075
16:43:27.801  192.168.1.98:bind 23085 port fail, ret = 10049, hsdk_socket->port = 23085
16:43:27.806  192.168.1.98:bind 23095 port fail, ret = 10049, hsdk_socket->port = 23095
16:43:27.811  192.168.1.98:bind 23105 port fail, ret = 10049, hsdk_socket->port = 23105
16:43:27.816  192.168.1.98:bind 23115 port fail, ret = 10049, hsdk_socket->port = 23115
16:43:27.821  192.168.1.98:bind 23125 port fail, ret = 10049, hsdk_socket->port = 23125
16:43:27.825  192.168.1.98:bind 23135 port fail, ret = 10049, hsdk_socket->port = 23135
16:43:27.830  192.168.1.98:bind 23145 port fail, ret = 10049, hsdk_socket->port = 23145
16:43:27.835  192.168.1.98:bind 23155 port fail, ret = 10049, hsdk_socket->port = 23155
16:43:27.840  192.168.1.98:bind 23165 port fail, ret = 10049, hsdk_socket->port = 23165
16:43:27.845  192.168.1.98:bind 23175 port fail, ret = 10049, hsdk_socket->port = 23175
16:43:27.850  192.168.1.98:bind 23185 port fail, ret = 10049, hsdk_socket->port = 23185
16:43:27.855  192.168.1.98:bind 23195 port fail, ret = 10049, hsdk_socket->port = 23195
16:43:27.860  192.168.1.98:bind 23205 port fail, ret = 10049, hsdk_socket->port = 23205
16:43:27.865  192.168.1.98:bind 23215 port fail, ret = 10049, hsdk_socket->port = 23215
16:43:27.870  192.168.1.98:bind 23225 port fail, ret = 10049, hsdk_socket->port = 23225
16:43:27.875  192.168.1.98:bind 23235 port fail, ret = 10049, hsdk_socket->port = 23235
16:43:27.880  192.168.1.98:bind 23245 port fail, ret = 10049, hsdk_socket->port = 23245
16:43:27.885  192.168.1.98:bind 23255 port fail, ret = 10049, hsdk_socket->port = 23255
16:43:27.889  192.168.1.98:bind 23265 port fail, ret = 10049, hsdk_socket->port = 23265
16:43:27.894  192.168.1.98:bind 23275 port fail, ret = 10049, hsdk_socket->port = 23275
16:43:27.899  192.168.1.98:bind 23285 port fail, ret = 10049, hsdk_socket->port = 23285
16:43:27.904  192.168.1.98:bind 23295 port fail, ret = 10049, hsdk_socket->port = 23295
16:43:27.909  192.168.1.98:bind 23305 port fail, ret = 10049, hsdk_socket->port = 23305
16:43:27.914  192.168.1.98:bind 23315 port fail, ret = 10049, hsdk_socket->port = 23315
16:43:27.919  192.168.1.98:bind 23325 port fail, ret = 10049, hsdk_socket->port = 23325
16:43:27.924  192.168.1.98:bind 23335 port fail, ret = 10049, hsdk_socket->port = 23335
16:43:27.929  192.168.1.98:bind 23345 port fail, ret = 10049, hsdk_socket->port = 23345
16:43:27.934  192.168.1.98:bind 23355 port fail, ret = 10049, hsdk_socket->port = 23355
16:43:27.939  192.168.1.98:bind 23365 port fail, ret = 10049, hsdk_socket->port = 23365
16:43:27.944  192.168.1.98:bind 23375 port fail, ret = 10049, hsdk_socket->port = 23375
16:43:27.949  192.168.1.98:bind 23385 port fail, ret = 10049, hsdk_socket->port = 23385
16:43:27.954  192.168.1.98:bind 23395 port fail, ret = 10049, hsdk_socket->port = 23395
16:43:27.959  192.168.1.98:bind 23405 port fail, ret = 10049, hsdk_socket->port = 23405
16:43:27.964  192.168.1.98:bind 23415 port fail, ret = 10049, hsdk_socket->port = 23415
16:43:27.968  192.168.1.98:bind 23425 port fail, ret = 10049, hsdk_socket->port = 23425
16:43:27.973  192.168.1.98:bind 23435 port fail, ret = 10049, hsdk_socket->port = 23435
16:43:27.978  192.168.1.98:bind 23445 port fail, ret = 10049, hsdk_socket->port = 23445
16:43:27.983  192.168.1.98:bind 23455 port fail, ret = 10049, hsdk_socket->port = 23455
16:43:27.988  192.168.1.98:bind 23465 port fail, ret = 10049, hsdk_socket->port = 23465
16:43:27.993  192.168.1.98:bind 23475 port fail, ret = 10049, hsdk_socket->port = 23475
16:43:27.998  192.168.1.98:bind 23485 port fail, ret = 10049, hsdk_socket->port = 23485
16:43:28.003  192.168.1.98:bind 23495 port fail, ret = 10049, hsdk_socket->port = 23495
16:43:28.008  192.168.1.98:bind 23505 port fail, ret = 10049, hsdk_socket->port = 23505
16:43:28.012  192.168.1.98:bind 23515 port fail, ret = 10049, hsdk_socket->port = 23515
16:43:28.017  192.168.1.98:bind 23525 port fail, ret = 10049, hsdk_socket->port = 23525
16:43:28.022  192.168.1.98:bind 23535 port fail, ret = 10049, hsdk_socket->port = 23535
16:43:28.027  192.168.1.98:bind 23545 port fail, ret = 10049, hsdk_socket->port = 23545
16:43:28.032  192.168.1.98:bind 23555 port fail, ret = 10049, hsdk_socket->port = 23555
16:43:28.037  192.168.1.98:bind 23565 port fail, ret = 10049, hsdk_socket->port = 23565
16:43:28.042  192.168.1.98:bind 23575 port fail, ret = 10049, hsdk_socket->port = 23575
16:43:28.047  192.168.1.98:bind 23585 port fail, ret = 10049, hsdk_socket->port = 23585
16:43:28.053  192.168.1.98:bind 23595 port fail, ret = 10049, hsdk_socket->port = 23595
16:43:28.058  192.168.1.98:bind 23605 port fail, ret = 10049, hsdk_socket->port = 23605
16:43:28.062  192.168.1.98:bind 23615 port fail, ret = 10049, hsdk_socket->port = 23615
16:43:28.067  192.168.1.98:bind 23625 port fail, ret = 10049, hsdk_socket->port = 23625
16:43:28.072  192.168.1.98:bind 23635 port fail, ret = 10049, hsdk_socket->port = 23635
16:43:28.077  192.168.1.98:bind 23645 port fail, ret = 10049, hsdk_socket->port = 23645
16:43:28.082  192.168.1.98:bind 23655 port fail, ret = 10049, hsdk_socket->port = 23655
16:43:28.087  192.168.1.98:bind 23665 port fail, ret = 10049, hsdk_socket->port = 23665
16:43:28.092  192.168.1.98:bind 23675 port fail, ret = 10049, hsdk_socket->port = 23675
16:43:28.096  192.168.1.98:bind 23685 port fail, ret = 10049, hsdk_socket->port = 23685
16:43:28.101  192.168.1.98:bind 23695 port fail, ret = 10049, hsdk_socket->port = 23695
