19:54:39.623  connect 192.168.1.98 fail!
19:54:39.626  192.168.1.98接口函数获取网卡IP为: 192.168.1.250
19:54:39.631  192.168.1.98:bind 10005 port fail, ret = 10049, hsdk_socket->port = 10005
19:54:39.720  192.168.1.98:bind 10735 port fail, ret = 10049, hsdk_socket->port = 10735
19:54:39.721  192.168.1.98:bind 10745 port fail, ret = 10049, hsdk_socket->port = 10745
19:54:39.723  192.168.1.98:bind 10755 port fail, ret = 10049, hsdk_socket->port = 10755
19:54:39.724  192.168.1.98:bind 10765 port fail, ret = 10049, hsdk_socket->port = 10765
19:54:39.725  192.168.1.98:bind 10775 port fail, ret = 10049, hsdk_socket->port = 10775
19:54:39.726  192.168.1.98:bind 10785 port fail, ret = 10049, hsdk_socket->port = 10785
19:54:39.727  192.168.1.98:bind 10795 port fail, ret = 10049, hsdk_socket->port = 10795
19:54:39.728  192.168.1.98:bind 10805 port fail, ret = 10049, hsdk_socket->port = 10805
19:54:39.730  192.168.1.98:bind 10815 port fail, ret = 10049, hsdk_socket->port = 10815
19:54:39.731  192.168.1.98:bind 10825 port fail, ret = 10049, hsdk_socket->port = 10825
19:54:39.732  192.168.1.98:bind 10835 port fail, ret = 10049, hsdk_socket->port = 10835
19:54:39.733  192.168.1.98:bind 10845 port fail, ret = 10049, hsdk_socket->port = 10845
19:54:39.734  192.168.1.98:bind 10855 port fail, ret = 10049, hsdk_socket->port = 10855
19:54:39.736  192.168.1.98:bind 10865 port fail, ret = 10049, hsdk_socket->port = 10865
19:54:39.737  192.168.1.98:bind 10875 port fail, ret = 10049, hsdk_socket->port = 10875
19:54:39.738  192.168.1.98:bind 10885 port fail, ret = 10049, hsdk_socket->port = 10885
19:54:39.739  192.168.1.98:bind 10895 port fail, ret = 10049, hsdk_socket->port = 10895
19:54:39.740  192.168.1.98:bind 10905 port fail, ret = 10049, hsdk_socket->port = 10905
19:54:39.741  192.168.1.98:bind 10915 port fail, ret = 10049, hsdk_socket->port = 10915
19:54:39.743  192.168.1.98:bind 10925 port fail, ret = 10049, hsdk_socket->port = 10925
19:54:39.744  192.168.1.98:bind 10935 port fail, ret = 10049, hsdk_socket->port = 10935
19:54:39.745  192.168.1.98:bind 10945 port fail, ret = 10049, hsdk_socket->port = 10945
19:54:39.746  192.168.1.98:bind 10955 port fail, ret = 10049, hsdk_socket->port = 10955
19:54:39.747  192.168.1.98:bind 10965 port fail, ret = 10049, hsdk_socket->port = 10965
19:54:39.748  192.168.1.98:bind 10975 port fail, ret = 10049, hsdk_socket->port = 10975
19:54:39.750  192.168.1.98:bind 10985 port fail, ret = 10049, hsdk_socket->port = 10985
19:54:39.751  192.168.1.98:bind 10995 port fail, ret = 10049, hsdk_socket->port = 10995
19:54:39.752  192.168.1.98:bind 11005 port fail, ret = 10049, hsdk_socket->port = 11005
19:54:39.753  192.168.1.98:bind 11015 port fail, ret = 10049, hsdk_socket->port = 11015
19:54:39.754  192.168.1.98:bind 11025 port fail, ret = 10049, hsdk_socket->port = 11025
19:54:39.755  192.168.1.98:bind 11035 port fail, ret = 10049, hsdk_socket->port = 11035
19:54:39.757  192.168.1.98:bind 11045 port fail, ret = 10049, hsdk_socket->port = 11045
19:54:39.758  192.168.1.98:bind 11055 port fail, ret = 10049, hsdk_socket->port = 11055
19:54:39.759  192.168.1.98:bind 11065 port fail, ret = 10049, hsdk_socket->port = 11065
19:54:39.760  192.168.1.98:bind 11075 port fail, ret = 10049, hsdk_socket->port = 11075
19:54:39.761  192.168.1.98:bind 11085 port fail, ret = 10049, hsdk_socket->port = 11085
19:54:39.762  192.168.1.98:bind 11095 port fail, ret = 10049, hsdk_socket->port = 11095
19:54:39.764  192.168.1.98:bind 11105 port fail, ret = 10049, hsdk_socket->port = 11105
19:54:39.765  192.168.1.98:bind 11115 port fail, ret = 10049, hsdk_socket->port = 11115
19:54:39.766  192.168.1.98:bind 11125 port fail, ret = 10049, hsdk_socket->port = 11125
19:54:39.767  192.168.1.98:bind 11135 port fail, ret = 10049, hsdk_socket->port = 11135
19:54:39.768  192.168.1.98:bind 11145 port fail, ret = 10049, hsdk_socket->port = 11145
19:54:39.769  192.168.1.98:bind 11155 port fail, ret = 10049, hsdk_socket->port = 11155
19:54:39.771  192.168.1.98:bind 11165 port fail, ret = 10049, hsdk_socket->port = 11165
19:54:39.772  192.168.1.98:bind 11175 port fail, ret = 10049, hsdk_socket->port = 11175
19:54:39.773  192.168.1.98:bind 11185 port fail, ret = 10049, hsdk_socket->port = 11185
19:54:39.774  192.168.1.98:bind 11195 port fail, ret = 10049, hsdk_socket->port = 11195
19:54:39.775  192.168.1.98:bind 11205 port fail, ret = 10049, hsdk_socket->port = 11205
19:54:39.776  192.168.1.98:bind 11215 port fail, ret = 10049, hsdk_socket->port = 11215
19:54:39.777  192.168.1.98:bind 11225 port fail, ret = 10049, hsdk_socket->port = 11225
19:54:39.779  192.168.1.98:bind 11235 port fail, ret = 10049, hsdk_socket->port = 11235
19:54:39.780  192.168.1.98:bind 11245 port fail, ret = 10049, hsdk_socket->port = 11245
19:54:39.781  192.168.1.98:bind 11255 port fail, ret = 10049, hsdk_socket->port = 11255
19:54:39.782  192.168.1.98:bind 11265 port fail, ret = 10049, hsdk_socket->port = 11265
19:54:39.783  192.168.1.98:bind 11275 port fail, ret = 10049, hsdk_socket->port = 11275
19:54:39.784  192.168.1.98:bind 11285 port fail, ret = 10049, hsdk_socket->port = 11285
19:54:39.785  192.168.1.98:bind 11295 port fail, ret = 10049, hsdk_socket->port = 11295
19:54:39.787  192.168.1.98:bind 11305 port fail, ret = 10049, hsdk_socket->port = 11305
19:54:39.788  192.168.1.98:bind 11315 port fail, ret = 10049, hsdk_socket->port = 11315
19:54:39.789  192.168.1.98:bind 11325 port fail, ret = 10049, hsdk_socket->port = 11325
19:54:39.790  192.168.1.98:bind 11335 port fail, ret = 10049, hsdk_socket->port = 11335
19:54:39.791  192.168.1.98:bind 11345 port fail, ret = 10049, hsdk_socket->port = 11345
19:54:39.792  192.168.1.98:bind 11355 port fail, ret = 10049, hsdk_socket->port = 11355
19:54:39.793  192.168.1.98:bind 11365 port fail, ret = 10049, hsdk_socket->port = 11365
19:54:39.795  192.168.1.98:bind 11375 port fail, ret = 10049, hsdk_socket->port = 11375
19:54:39.796  192.168.1.98:bind 11385 port fail, ret = 10049, hsdk_socket->port = 11385
19:54:39.797  192.168.1.98:bind 11395 port fail, ret = 10049, hsdk_socket->port = 11395
19:54:39.798  192.168.1.98:bind 11405 port fail, ret = 10049, hsdk_socket->port = 11405
19:54:39.799  192.168.1.98:bind 11415 port fail, ret = 10049, hsdk_socket->port = 11415
19:54:39.800  192.168.1.98:bind 11425 port fail, ret = 10049, hsdk_socket->port = 11425
19:54:39.801  192.168.1.98:bind 11435 port fail, ret = 10049, hsdk_socket->port = 11435
19:54:39.803  192.168.1.98:bind 11445 port fail, ret = 10049, hsdk_socket->port = 11445
19:54:39.804  192.168.1.98:bind 11455 port fail, ret = 10049, hsdk_socket->port = 11455
19:54:39.805  192.168.1.98:bind 11465 port fail, ret = 10049, hsdk_socket->port = 11465
19:54:39.806  192.168.1.98:bind 11475 port fail, ret = 10049, hsdk_socket->port = 11475
19:54:39.807  192.168.1.98:bind 11485 port fail, ret = 10049, hsdk_socket->port = 11485
19:54:39.808  192.168.1.98:bind 11495 port fail, ret = 10049, hsdk_socket->port = 11495
19:54:39.809  192.168.1.98:bind 11505 port fail, ret = 10049, hsdk_socket->port = 11505
19:54:39.811  192.168.1.98:bind 11515 port fail, ret = 10049, hsdk_socket->port = 11515
19:54:39.812  192.168.1.98:bind 11525 port fail, ret = 10049, hsdk_socket->port = 11525
19:54:39.813  192.168.1.98:bind 11535 port fail, ret = 10049, hsdk_socket->port = 11535
19:54:39.814  192.168.1.98:bind 11545 port fail, ret = 10049, hsdk_socket->port = 11545
19:54:39.815  192.168.1.98:bind 11555 port fail, ret = 10049, hsdk_socket->port = 11555
19:54:39.816  192.168.1.98:bind 11565 port fail, ret = 10049, hsdk_socket->port = 11565
19:54:39.818  192.168.1.98:bind 11575 port fail, ret = 10049, hsdk_socket->port = 11575
19:54:39.819  192.168.1.98:bind 11585 port fail, ret = 10049, hsdk_socket->port = 11585
19:54:39.820  192.168.1.98:bind 11595 port fail, ret = 10049, hsdk_socket->port = 11595
19:54:39.821  192.168.1.98:bind 11605 port fail, ret = 10049, hsdk_socket->port = 11605
19:54:39.822  192.168.1.98:bind 11615 port fail, ret = 10049, hsdk_socket->port = 11615
19:54:39.823  192.168.1.98:bind 11625 port fail, ret = 10049, hsdk_socket->port = 11625
19:54:39.824  192.168.1.98:bind 11635 port fail, ret = 10049, hsdk_socket->port = 11635
19:54:39.826  192.168.1.98:bind 11645 port fail, ret = 10049, hsdk_socket->port = 11645
19:54:39.827  192.168.1.98:bind 11655 port fail, ret = 10049, hsdk_socket->port = 11655
19:54:39.828  192.168.1.98:bind 11665 port fail, ret = 10049, hsdk_socket->port = 11665
19:54:39.829  192.168.1.98:bind 11675 port fail, ret = 10049, hsdk_socket->port = 11675
19:54:39.830  192.168.1.98:bind 11685 port fail, ret = 10049, hsdk_socket->port = 11685
19:54:39.831  192.168.1.98:bind 11695 port fail, ret = 10049, hsdk_socket->port = 11695
19:54:39.833  192.168.1.98:bind 11705 port fail, ret = 10049, hsdk_socket->port = 11705
19:54:39.834  192.168.1.98:bind 11715 port fail, ret = 10049, hsdk_socket->port = 11715
19:54:39.835  192.168.1.98:bind 11725 port fail, ret = 10049, hsdk_socket->port = 11725
19:54:39.836  192.168.1.98:bind 11735 port fail, ret = 10049, hsdk_socket->port = 11735
19:54:39.837  192.168.1.98:bind 11745 port fail, ret = 10049, hsdk_socket->port = 11745
19:54:39.838  192.168.1.98:bind 11755 port fail, ret = 10049, hsdk_socket->port = 11755
19:54:39.840  192.168.1.98:bind 11765 port fail, ret = 10049, hsdk_socket->port = 11765
19:54:39.841  192.168.1.98:bind 11775 port fail, ret = 10049, hsdk_socket->port = 11775
19:54:39.842  192.168.1.98:bind 11785 port fail, ret = 10049, hsdk_socket->port = 11785
19:54:39.843  192.168.1.98:bind 11795 port fail, ret = 10049, hsdk_socket->port = 11795
19:54:39.844  192.168.1.98:bind 11805 port fail, ret = 10049, hsdk_socket->port = 11805
19:54:39.845  192.168.1.98:bind 11815 port fail, ret = 10049, hsdk_socket->port = 11815
19:54:39.847  192.168.1.98:bind 11825 port fail, ret = 10049, hsdk_socket->port = 11825
19:54:39.848  192.168.1.98:bind 11835 port fail, ret = 10049, hsdk_socket->port = 11835
19:54:39.849  192.168.1.98:bind 11845 port fail, ret = 10049, hsdk_socket->port = 11845
19:54:39.850  192.168.1.98:bind 11855 port fail, ret = 10049, hsdk_socket->port = 11855
19:54:39.851  192.168.1.98:bind 11865 port fail, ret = 10049, hsdk_socket->port = 11865
19:54:39.852  192.168.1.98:bind 11875 port fail, ret = 10049, hsdk_socket->port = 11875
19:54:39.854  192.168.1.98:bind 11885 port fail, ret = 10049, hsdk_socket->port = 11885
19:54:39.855  192.168.1.98:bind 11895 port fail, ret = 10049, hsdk_socket->port = 11895
19:54:39.856  192.168.1.98:bind 11905 port fail, ret = 10049, hsdk_socket->port = 11905
19:54:39.857  192.168.1.98:bind 11915 port fail, ret = 10049, hsdk_socket->port = 11915
19:54:39.858  192.168.1.98:bind 11925 port fail, ret = 10049, hsdk_socket->port = 11925
19:54:39.859  192.168.1.98:bind 11935 port fail, ret = 10049, hsdk_socket->port = 11935
19:54:39.860  192.168.1.98:bind 11945 port fail, ret = 10049, hsdk_socket->port = 11945
19:54:39.862  192.168.1.98:bind 11955 port fail, ret = 10049, hsdk_socket->port = 11955
19:54:39.863  192.168.1.98:bind 11965 port fail, ret = 10049, hsdk_socket->port = 11965
19:54:39.864  192.168.1.98:bind 11975 port fail, ret = 10049, hsdk_socket->port = 11975
19:54:39.865  192.168.1.98:bind 11985 port fail, ret = 10049, hsdk_socket->port = 11985
19:54:39.866  192.168.1.98:bind 11995 port fail, ret = 10049, hsdk_socket->port = 11995
19:54:39.867  192.168.1.98:bind 12005 port fail, ret = 10049, hsdk_socket->port = 12005
19:54:39.869  192.168.1.98:bind 12015 port fail, ret = 10049, hsdk_socket->port = 12015
19:54:39.870  192.168.1.98:bind 12025 port fail, ret = 10049, hsdk_socket->port = 12025
19:54:39.871  192.168.1.98:bind 12035 port fail, ret = 10049, hsdk_socket->port = 12035
19:54:39.872  192.168.1.98:bind 12045 port fail, ret = 10049, hsdk_socket->port = 12045
19:54:39.873  192.168.1.98:bind 12055 port fail, ret = 10049, hsdk_socket->port = 12055
19:54:39.874  192.168.1.98:bind 12065 port fail, ret = 10049, hsdk_socket->port = 12065
19:54:39.875  192.168.1.98:bind 12075 port fail, ret = 10049, hsdk_socket->port = 12075
19:54:39.877  192.168.1.98:bind 12085 port fail, ret = 10049, hsdk_socket->port = 12085
19:54:39.878  192.168.1.98:bind 12095 port fail, ret = 10049, hsdk_socket->port = 12095
19:54:39.879  192.168.1.98:bind 12105 port fail, ret = 10049, hsdk_socket->port = 12105
19:54:39.880  192.168.1.98:bind 12115 port fail, ret = 10049, hsdk_socket->port = 12115
19:54:39.881  192.168.1.98:bind 12125 port fail, ret = 10049, hsdk_socket->port = 12125
19:54:39.882  192.168.1.98:bind 12135 port fail, ret = 10049, hsdk_socket->port = 12135
19:54:39.884  192.168.1.98:bind 12145 port fail, ret = 10049, hsdk_socket->port = 12145
19:54:39.885  192.168.1.98:bind 12155 port fail, ret = 10049, hsdk_socket->port = 12155
19:54:39.886  192.168.1.98:bind 12165 port fail, ret = 10049, hsdk_socket->port = 12165
19:54:39.887  192.168.1.98:bind 12175 port fail, ret = 10049, hsdk_socket->port = 12175
19:54:39.888  192.168.1.98:bind 12185 port fail, ret = 10049, hsdk_socket->port = 12185
19:54:39.889  192.168.1.98:bind 12195 port fail, ret = 10049, hsdk_socket->port = 12195
19:54:39.891  192.168.1.98:bind 12205 port fail, ret = 10049, hsdk_socket->port = 12205
19:54:39.892  192.168.1.98:bind 12215 port fail, ret = 10049, hsdk_socket->port = 12215
19:54:39.893  192.168.1.98:bind 12225 port fail, ret = 10049, hsdk_socket->port = 12225
19:54:39.894  192.168.1.98:bind 12235 port fail, ret = 10049, hsdk_socket->port = 12235
19:54:39.896  192.168.1.98:bind 12245 port fail, ret = 10049, hsdk_socket->port = 12245
19:54:39.898  192.168.1.98:bind 12255 port fail, ret = 10049, hsdk_socket->port = 12255
19:54:39.899  192.168.1.98:bind 12265 port fail, ret = 10049, hsdk_socket->port = 12265
19:54:39.900  192.168.1.98:bind 12275 port fail, ret = 10049, hsdk_socket->port = 12275
19:54:39.902  192.168.1.98:bind 12285 port fail, ret = 10049, hsdk_socket->port = 12285
19:54:39.903  192.168.1.98:bind 12295 port fail, ret = 10049, hsdk_socket->port = 12295
19:54:39.904  192.168.1.98:bind 12305 port fail, ret = 10049, hsdk_socket->port = 12305
19:54:39.905  192.168.1.98:bind 12315 port fail, ret = 10049, hsdk_socket->port = 12315
19:54:39.906  192.168.1.98:bind 12325 port fail, ret = 10049, hsdk_socket->port = 12325
19:54:39.908  192.168.1.98:bind 12335 port fail, ret = 10049, hsdk_socket->port = 12335
19:54:39.909  192.168.1.98:bind 12345 port fail, ret = 10049, hsdk_socket->port = 12345
19:54:39.910  192.168.1.98:bind 12355 port fail, ret = 10049, hsdk_socket->port = 12355
19:54:39.911  192.168.1.98:bind 12365 port fail, ret = 10049, hsdk_socket->port = 12365
19:54:39.912  192.168.1.98:bind 12375 port fail, ret = 10049, hsdk_socket->port = 12375
19:54:39.913  192.168.1.98:bind 12385 port fail, ret = 10049, hsdk_socket->port = 12385
19:54:39.915  192.168.1.98:bind 12395 port fail, ret = 10049, hsdk_socket->port = 12395
19:54:39.916  192.168.1.98:bind 12405 port fail, ret = 10049, hsdk_socket->port = 12405
19:54:39.917  192.168.1.98:bind 12415 port fail, ret = 10049, hsdk_socket->port = 12415
19:54:39.918  192.168.1.98:bind 12425 port fail, ret = 10049, hsdk_socket->port = 12425
19:54:39.919  192.168.1.98:bind 12435 port fail, ret = 10049, hsdk_socket->port = 12435
19:54:39.920  192.168.1.98:bind 12445 port fail, ret = 10049, hsdk_socket->port = 12445
19:54:39.921  192.168.1.98:bind 12455 port fail, ret = 10049, hsdk_socket->port = 12455
19:54:39.923  192.168.1.98:bind 12465 port fail, ret = 10049, hsdk_socket->port = 12465
19:54:39.924  192.168.1.98:bind 12475 port fail, ret = 10049, hsdk_socket->port = 12475
19:54:39.925  192.168.1.98:bind 12485 port fail, ret = 10049, hsdk_socket->port = 12485
19:54:39.926  192.168.1.98:bind 12495 port fail, ret = 10049, hsdk_socket->port = 12495
19:54:39.927  192.168.1.98:bind 12505 port fail, ret = 10049, hsdk_socket->port = 12505
19:54:39.928  192.168.1.98:bind 12515 port fail, ret = 10049, hsdk_socket->port = 12515
19:54:39.929  192.168.1.98:bind 12525 port fail, ret = 10049, hsdk_socket->port = 12525
19:54:39.931  192.168.1.98:bind 12535 port fail, ret = 10049, hsdk_socket->port = 12535
19:54:39.932  192.168.1.98:bind 12545 port fail, ret = 10049, hsdk_socket->port = 12545
19:54:39.933  192.168.1.98:bind 12555 port fail, ret = 10049, hsdk_socket->port = 12555
19:54:39.934  192.168.1.98:bind 12565 port fail, ret = 10049, hsdk_socket->port = 12565
19:54:39.935  192.168.1.98:bind 12575 port fail, ret = 10049, hsdk_socket->port = 12575
19:54:39.936  192.168.1.98:bind 12585 port fail, ret = 10049, hsdk_socket->port = 12585
19:54:39.937  192.168.1.98:bind 12595 port fail, ret = 10049, hsdk_socket->port = 12595
19:54:39.939  192.168.1.98:bind 12605 port fail, ret = 10049, hsdk_socket->port = 12605
19:54:39.940  192.168.1.98:bind 12615 port fail, ret = 10049, hsdk_socket->port = 12615
19:54:39.941  192.168.1.98:bind 12625 port fail, ret = 10049, hsdk_socket->port = 12625
19:54:39.942  192.168.1.98:bind 12635 port fail, ret = 10049, hsdk_socket->port = 12635
19:54:39.943  192.168.1.98:bind 12645 port fail, ret = 10049, hsdk_socket->port = 12645
19:54:39.944  192.168.1.98:bind 12655 port fail, ret = 10049, hsdk_socket->port = 12655
19:54:39.945  192.168.1.98:bind 12665 port fail, ret = 10049, hsdk_socket->port = 12665
19:54:39.947  192.168.1.98:bind 12675 port fail, ret = 10049, hsdk_socket->port = 12675
19:54:39.948  192.168.1.98:bind 12685 port fail, ret = 10049, hsdk_socket->port = 12685
19:54:39.949  192.168.1.98:bind 12695 port fail, ret = 10049, hsdk_socket->port = 12695
19:54:39.950  192.168.1.98:bind 12705 port fail, ret = 10049, hsdk_socket->port = 12705
19:54:39.951  192.168.1.98:bind 12715 port fail, ret = 10049, hsdk_socket->port = 12715
19:54:39.952  192.168.1.98:bind 12725 port fail, ret = 10049, hsdk_socket->port = 12725
19:54:39.953  192.168.1.98:bind 12735 port fail, ret = 10049, hsdk_socket->port = 12735
19:54:39.955  192.168.1.98:bind 12745 port fail, ret = 10049, hsdk_socket->port = 12745
19:54:39.956  192.168.1.98:bind 12755 port fail, ret = 10049, hsdk_socket->port = 12755
19:54:39.957  192.168.1.98:bind 12765 port fail, ret = 10049, hsdk_socket->port = 12765
19:54:39.958  192.168.1.98:bind 12775 port fail, ret = 10049, hsdk_socket->port = 12775
19:54:39.959  192.168.1.98:bind 12785 port fail, ret = 10049, hsdk_socket->port = 12785
19:54:39.960  192.168.1.98:bind 12795 port fail, ret = 10049, hsdk_socket->port = 12795
19:54:39.961  192.168.1.98:bind 12805 port fail, ret = 10049, hsdk_socket->port = 12805
19:54:39.963  192.168.1.98:bind 12815 port fail, ret = 10049, hsdk_socket->port = 12815
19:54:39.964  192.168.1.98:bind 12825 port fail, ret = 10049, hsdk_socket->port = 12825
19:54:39.965  192.168.1.98:bind 12835 port fail, ret = 10049, hsdk_socket->port = 12835
19:54:39.966  192.168.1.98:bind 12845 port fail, ret = 10049, hsdk_socket->port = 12845
19:54:39.967  192.168.1.98:bind 12855 port fail, ret = 10049, hsdk_socket->port = 12855
19:54:39.968  192.168.1.98:bind 12865 port fail, ret = 10049, hsdk_socket->port = 12865
19:54:39.969  192.168.1.98:bind 12875 port fail, ret = 10049, hsdk_socket->port = 12875
19:54:39.970  192.168.1.98:bind 12885 port fail, ret = 10049, hsdk_socket->port = 12885
19:54:39.972  192.168.1.98:bind 12895 port fail, ret = 10049, hsdk_socket->port = 12895
19:54:39.973  192.168.1.98:bind 12905 port fail, ret = 10049, hsdk_socket->port = 12905
19:54:39.974  192.168.1.98:bind 12915 port fail, ret = 10049, hsdk_socket->port = 12915
19:54:39.975  192.168.1.98:bind 12925 port fail, ret = 10049, hsdk_socket->port = 12925
19:54:39.976  192.168.1.98:bind 12935 port fail, ret = 10049, hsdk_socket->port = 12935
